split,image_key,image_path,label_path,image_valid,image_error,width,height,mode,sha256,dhash,valid_box_count,invalid_line_count,class_ids,min_box_area_at_640
train,image681,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image681.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image681.txt,True,,640,640,RGB,71e1fefc767bf9a1b2dbd7868ab31de3fe4332a88f9e3cebaaa4107fc6664a6b,832626214aca4948,7,0,"0,1,2,3,6",2767.7341024255998
train,image682,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image682.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image682.txt,True,,640,640,RGB,9dbc03749db15de51a2d893375966eec4523639246427e3eb9205317068faa65,d4ccccd4ccccdcc4,3,0,"0,2,6",3433.5241887744
train,image683,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image683.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image683.txt,True,,640,640,RGB,821b96ea21263be5f3b983f44ec489e0e59f747b93c62d7102e53d58456cd7c6,00d6e2a2a6be9600,3,0,"0,2,6",28717.579315199997
train,image684,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image684.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image684.txt,True,,640,640,RGB,1442645ace262074e87f17ed1b3c12f8672c2800170e048c74cc01051f541ebc,864d6c6395971918,7,0,"0,1,2,3,6",1498.153472
train,image685,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image685.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image685.txt,True,,640,640,RGB,0ff4968ad5b9c9dddeb61ad392ce7b55281ff09ac6bcfdf07e6611115d77a813,866d6c6395971918,7,0,"0,1,2,3,6",2154.1997248512002
train,image687,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image687.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image687.txt,True,,640,640,RGB,a2c3e9c017b9786faf1676148cde251b329b2baaed5aa83c1085ce8b5e50b5f8,0298eaccccd4d800,3,0,"0,2,6",1473.8114400256
train,image688,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image688.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image688.txt,True,,640,640,RGB,6bfc54a054bdedc188d7e07e5a95d2ec6636ae6ede9e7261b5224a06758fae28,d4ccccccccd4d4c4,3,0,"0,2,6",12225.547913625602
train,image689,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image689.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image689.txt,True,,640,640,RGB,30febf2373263289996291fd51ce1ae0d5bf22117ef0d06c3aa45c2ccb87726e,00eeecbedee6ae00,3,0,"0,2,6",19746.9620240384
train,image69,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image69.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image69.txt,True,,640,640,RGB,65bea229d90dbfe058606174b484c63899c77e76fe46716c2b287e7e8906b52f,00f8ebeaeef6d900,5,0,"0,1,2,6",3337.8478063616
train,image690,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image690.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image690.txt,True,,640,640,RGB,aa9226d8351bf475c4a972c98f84b87317963a8e3385a3c4cdf68b0e8752e7aa,83a626254aca4948,7,0,"0,1,2,3,6",2567.0934495232
train,image691,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image691.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image691.txt,True,,640,640,RGB,b03018839a4be0ac8351edd437f90b7442025210b0efabed2f5f63fa7f16aeeb,001c2c2c24341c00,3,0,"0,2,6",19942.504976793603
train,image692,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image692.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image692.txt,True,,640,640,RGB,ef3a35e96e76850ab755b2b7fac1ccd2430cafd4dae5bae96202db85c2b8fb19,00a68686838bce00,4,0,"0,1,6",2829.9173879808004
train,image693,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image693.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image693.txt,True,,640,640,RGB,a8d1d60792ae85d13d54494abf8bf41325068b9ef9783271863d80d63aedb928,866d6c639ddb5958,7,0,"0,1,2,3,6",2441.5941279744
train,image695,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image695.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image695.txt,True,,640,640,RGB,faf178a01fe5e03d330662ca0afb355e1951801cfba4657460393af8490816d1,c4c4ccccccccc4c4,7,0,"0,1,3,5,6",780.3082776576001
train,image697,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image697.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image697.txt,True,,640,640,RGB,ca8429910d3bff311d1e86a16516a4d53550e3e890c8c2f64e99cde1729cb6fe,d0f0e4e4ece4f4dc,3,0,"0,2,6",40101.294745600004
train,image699,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image699.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image699.txt,True,,640,640,RGB,a1b69b6c906c76c0f3ef6f1436cbc0c4eb72c8709493965a2585920d4af7083d,866d6c6395961918,7,0,"0,1,2,3,6",1436.0426840064001
train,image7,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image7.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image7.txt,True,,640,640,RGB,1525085a807ce18f44408afab88681eead6c2ad535f795826e000c4f0a29717d,050307168e8b1e16,5,0,"0,1,2,6",1664.5430624256
train,image701,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image701.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image701.txt,True,,640,640,RGB,0d9574a857804c4eeef6451159b452d9466f3f2ac4572458f8c47ef3a9b30858,214bcb9318ccc432,9,0,"0,2,6",2718.2475952128
train,image702,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image702.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image702.txt,True,,640,640,RGB,7b37296212f3a148ba924aa3678de02872f264375b249284d352d8969a605af1,866d6c6395971918,7,0,"0,1,2,3,6",2746.2168592384
train,image703,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image703.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image703.txt,True,,640,640,RGB,90a6d18d0f0feb84e693d834d42c3ed6e4d3fa11a84928d0d7e956328eff95fb,00f8c5c94c15a400,3,0,"0,1,6",9885.0676703232
train,image704,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image704.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image704.txt,True,,640,640,RGB,829e01e72991e3d36e0f6ccfb416808c1e5dc849fd4aa71f539f62f965e00a30,008292b2b8fa8e00,8,0,"0,6",2497.0842791935997
train,image706,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image706.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image706.txt,True,,640,640,RGB,d34b7d47c53f131fb46225e94f4b8359139996a32892d5aeafb1ef5ffa540c53,f0d0d8ccdcdcdcdc,4,0,"0,1,6",3015.9106551808
train,image707,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image707.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image707.txt,True,,640,640,RGB,7819190ea773e267887a4f2a0737573aa9ad12795e62570c7859acf6471370c0,84383494bceae611,9,0,"0,2,6",692.0616288256
train,image71,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image71.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image71.txt,True,,640,640,RGB,4a05c3561c4de1d9ed3d15dd137bf6f63e1164c169cc61abfe65c710167fe082,0703131a9a0f0e0e,3,0,"0,2,6",3589.9710111744002
train,image710,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image710.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image710.txt,True,,640,640,RGB,3aa4642a967aadf93f62e3490f7cb931cb8244a7dd732f246ea1bf62200de735,d4ccccd0d4d8d8d8,6,0,"0,1,3,6",3496.1634312192004
train,image711,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image711.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image711.txt,True,,640,640,RGB,328d3176c8cb9f86590843a5c7f8552dacbc06ba084e31decad44fa430c5de97,00acbccada96a400,5,0,"0,2,6",7324.8093536256
train,image712,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image712.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image712.txt,True,,640,640,RGB,d77dc2195a33bee5e7c87492df113b8cc3017425804208f4162ea453de50d4b6,866d6c6395971918,7,0,"0,1,2,3,6",2028.7172608
train,image713,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image713.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image713.txt,True,,640,640,RGB,9e81a656e760613bc06c82d5ed0ab37da4405a5174503cb4549f31f5848d27ba,83ae6e255aca4948,6,0,"1,2,3,6",2330.5463783424
train,image715,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image715.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image715.txt,True,,640,640,RGB,cbf6f3d1ef6898e89ed5d86e67254e8b5f91af9299c0dd545097cd26e1936cf6,00bad6c6c68e8600,6,0,"0,2,5,6",7162.358819225599
train,image716,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image716.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image716.txt,True,,640,640,RGB,2c90f9782fff5f25d17a37c60cb05e7973bf8ad129aab5dc269e5b7243be21b8,c539797b6f27672d,5,0,"0,2,5,6",3554.6857984000003
train,image717,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image717.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image717.txt,True,,640,640,RGB,b0cd24412962be9e77a26379b3c3608fad1665b51c5d7f50c5fd09a2c2f57a33,00cc3a1ce4c9fa00,3,0,"0,2,6",8254.7120463872
train,image72,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image72.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image72.txt,True,,640,640,RGB,6b21974ba886f365e66cc7d79712e9df0724936a484a907e7ee22bab16abab58,00fef9d1f1f0f600,5,0,"0,2,5,6",2275.56864
train,image720,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image720.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image720.txt,True,,640,640,RGB,918334ff19781af586dcd3906f3a0bb3ff4fe3b623e4f26a7fb4c8587f841bf1,003c96833126a600,1,0,1,171253.4347792384
train,image721,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image721.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image721.txt,True,,640,640,RGB,93a340ae7075fc746a98298496b8567982b2435aa96eb2f3d6afe081d92abf84,00dcdc94c2a0b000,12,0,"0,2,6",1662.1402103808
train,image723,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image723.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image723.txt,True,,640,640,RGB,b3115b57f14d973066e6cde1db581c2b0a7daf7a6e0ab7e469e12fdae6ead4b7,dcc8dcdcdcdcd0dc,2,0,"0,6",25648.848794419206
train,image724,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image724.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image724.txt,True,,640,640,RGB,a59cbd856c0ece585d06865286d4cf625e9b596101c02d0f595904d525303968,864d6c6395979198,7,0,"0,1,2,3,6",3042.9949935616
train,image725,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image725.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image725.txt,True,,640,640,RGB,7ca7445d6fb3f21e8f8834686c54244d07eaa25e8beb90549da8d26a5ef0c17e,864d6c6b95979198,7,0,"0,1,2,3,6",2439.7907103744005
train,image726,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image726.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image726.txt,True,,640,640,RGB,708cf9fc1c07b5d9e0e2cdfaaa3cc2df113476e508de67e5b78dfa56cb1f58c3,dcccccc4d0dcc0d0,9,0,"0,2,6",1977.0557472768003
train,image727,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image727.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image727.txt,True,,640,640,RGB,d827ea7b091ec4d06e54c99a8e4d6825a66a1030dd9fa6c7df9d38d42b3b00f6,00e09038b0b4a000,6,0,"0,2,5,6",5160.504220876801
train,image728,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image728.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image728.txt,True,,640,640,RGB,26ce7373707681b16d494c9bffd7c798b12d98718e530308628eb4111370dd41,001c60ee74e6e700,4,0,"0,1,6",5571.3299632128
train,image729,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image729.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image729.txt,True,,640,640,RGB,b8f40fa38c247b413993a54fb799e410c294fdfddc202368b3526f78a76a7cd6,00f2d699b8828a00,11,0,"0,2,5,6",4135.7713072128
train,image73,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image73.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image73.txt,True,,640,640,RGB,131ffd5bcaa2ceffb543b827fc67c53092df83288cd800fbecd37b9c346e430f,07031312920f0e0e,3,0,"0,2,6",4626.3646224384
train,image730,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image730.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image730.txt,True,,640,640,RGB,90efb030aecdd7e0b8a0b142deb54dd98f8831da09c2d5d4150ce81d471e3d94,866d6c6395971918,6,0,"0,1,2,3,6",3080.2501656576005
train,image731,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image731.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image731.txt,True,,640,640,RGB,c6222c26b5f0640526d47812e5765715b4b7dabc1babf7f63c1a9bced4347263,864d6c1bcdcb4948,6,0,"1,2,3,6",2372.3772256256
train,image732,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image732.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image732.txt,True,,640,640,RGB,19327e3a32a2d2f2ca6ce14989b00b4f682e7c369ba8f4f6ca2ec62894f2cbd0,83a62e2dceee2dac,4,0,"2,3,6",4070.5699839999993
train,image733,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image733.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image733.txt,True,,640,640,RGB,bfc90defee68750835fd32efb59ef867b9f15f3714addf73e25218b50809c21d,864d6c6b96d716a7,7,0,"0,1,2,3,6",1373.4767607808
train,image734,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image734.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image734.txt,True,,640,640,RGB,9442ac07ed150f050aa0f23608ac6587a060b7ffbedadfdca15807fdd5e8f8cf,00622c4c369c3400,3,0,"1,2",6590.5734656
train,image735,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image735.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image735.txt,True,,640,640,RGB,7337d4ddcb34e726224f650791f2131d7e4dfcb2196cd51127bed7e6db0aa543,c8c0d4ccccc4ccc4,3,0,"0,2,6",13417.829614387201
train,image736,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image736.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image736.txt,True,,640,640,RGB,c66ca23a2f59ba6fb71a1368c9e463db23ed44f908ab00ed85133d708d4e6ea4,864c6c6591f109b1,6,0,"0,1,2,3,6",2816.5092343808005
train,image737,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image737.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image737.txt,True,,640,640,RGB,b860738bd29ae0ab76b424545b68f0973dad4c774aff708c0f188682ae2f85ac,82ad2c35d9d10188,4,0,"2,3,6",3871.0161752063996
train,image738,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image738.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image738.txt,True,,640,640,RGB,81429a165c98452892860858c9a0b1a004fdbd1351540791ccd2900ebf3d3244,83a62e31dad20090,3,0,"2,3,6",4507.140096000001
train,image740,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image740.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image740.txt,True,,640,640,RGB,b18d3ef6bbeba9c6b724f0d1cb4341c7e82e06cd9d4f3efa270d1f35b4332c24,f0dcccccd0c0c0d0,3,0,"0,2,6",29001.6633880576
train,image741,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image741.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image741.txt,True,,640,640,RGB,14a99fe5f517264dd3adcd1061811b9a5fe6735bc99adc992231194aeeebe769,864d6c6595f50181,5,0,"1,2,3,6",3067.8182920192
train,image743,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image743.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image743.txt,True,,640,640,RGB,40361c95d964bec4ba4389c930d3d7c54197a373b9506b386c9ef1fa226aba06,00ace8d988ba9a00,3,0,"0,2,6",10061.134336000001
train,image744,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image744.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image744.txt,True,,640,640,RGB,5fc7fe9ef111225e98c38f6897bc52af48396204bb7994ef8e286dd7e56a1fb8,864c6c6294f600a0,3,0,"2,3,6",5134.387763199999
train,image745,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image745.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image745.txt,True,,640,640,RGB,2ab4973c78b301cde0ea2bff2c08b8f52e36e21d292cb072a0c00384f17f70d8,864d6a6d93f30321,4,0,"1,3,6",2060.0668135424
train,image746,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image746.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image746.txt,True,,640,640,RGB,ad4c2ce3d9aea91bfda67927f33ae6f7e0343e3da154bccc44b3163ed66da65e,169bcee7cb6b7246,3,0,"0,2,6",28405.646438400003
train,image747,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image747.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image747.txt,True,,640,640,RGB,e483426845d9b39dd3d7d00092cddf088506547e9210ac560845cccf7f470800,184c96969d4c4c04,5,0,"0,2,3,6",4462.7637223424
train,image748,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image748.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image748.txt,True,,640,640,RGB,3dd4ea2fcc83a182cfabcfa381cfd6191fb5b8ca30b577a1fddcb07964aab2f7,ccccd0ccccccc4d0,4,0,"0,1,6",2059.9825088512002
train,image75,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image75.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image75.txt,True,,640,640,RGB,8de936d4a22d47bc71a6cb7e2cb98022e6ffd787ae6ee75f51c0c126e75e732a,10734e8d9d9919a2,10,0,"0,2,3,6",2219.5255984128
train,image750,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image750.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image750.txt,True,,640,640,RGB,4d8a177b5c8b718a3b946919a684264699c75db425731341fc7a82dbfd128ecb,a6c62e6afa8f6949,4,0,"0,1,2,6",15784.007576780801
train,image751,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image751.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image751.txt,True,,640,640,RGB,da195c795425a9993c53b7597fc14429169e71d442a7411e3172ed9f7d4995da,0405111311110110,4,0,"0,1,6",11618.9982695424
train,image752,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image752.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image752.txt,True,,640,640,RGB,db885fc767098cf9566304e7c5730ca1e49062b7ba96a8a7a67a0a511aea3332,9b8286868723c3c6,6,0,"0,1,2,6",14421.819494399997
train,image753,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image753.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image753.txt,True,,640,640,RGB,32302ca7761f8c04e48b67a448d833330fccf0b2355366c6c6dd3a69c3da740c,32b269e9870d6703,5,0,"0,1,4,6",5171.5013296128
train,image754,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image754.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image754.txt,True,,640,640,RGB,00fb5d176d7ce4fb39172315b1ee82dbd94e09198700bd6cf2aa8b253bf33be2,989892929aad9993,5,0,"0,1,2,6",9499.257838387199
train,image755,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image755.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image755.txt,True,,640,640,RGB,e3999ae92cf0760ce83602e9bf55487a1b72a7164e7738dcbbbc4759ec7c1152,8c8c9061639a9a86,3,0,"0,2,6",10014.912956006401
train,image756,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image756.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image756.txt,True,,640,640,RGB,879592c99fd06d3e5e78fc1de7782ba79c9ba87ca342d07098374fd3e614a983,f4f4ecececfcf4d4,5,0,"0,1,6",7185.996289638401
train,image757,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image757.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image757.txt,True,,640,640,RGB,00af9a1a7fa45675cbb602835f0e75ebb179dfbaca1c159af8d4a4171ff53596,d4c4ccccccccc8c0,4,0,"0,2,6",19310.7507535872
train,image76,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image76.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image76.txt,True,,640,640,RGB,744a02aa0a3114cfd3dc544862ccb107b3166a2719e4ea20855f579580826759,03031312920f0e0e,3,0,"0,2,6",6984.5912063999995
train,image760,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image760.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image760.txt,True,,640,640,RGB,53d382edfaed04d0702fbf84421fbf2eea02ce7f19497b66142b8ee6a03286b7,ec4c28b24a4dcd25,4,0,"0,1,2,6",5896.8942600191995
train,image761,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image761.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image761.txt,True,,640,640,RGB,91d15b0ac63acc0335b3e123b282fe4852765b8f02b471289a2a5a77d6905d2d,0d4c3871f30fcf86,5,0,"0,1,2,6",4425.642973593601
train,image764,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image764.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image764.txt,True,,640,640,RGB,1bcd5b778906861ce659598348ac035d767aa04610bac1fb8e4ec0090f945a02,278a8323009c94d4,7,0,"0,1,2,3,6",2670.4796663808
train,image765,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image765.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image765.txt,True,,640,640,RGB,45d1f0f1783ec491710c170ce93e2c6c7c1af21a980395e6dc1b958da491a383,f36a0a3a12a7a786,7,0,"0,1,2,3,6",2711.7247991808
train,image766,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image766.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image766.txt,True,,640,640,RGB,0f0bac3baa093b261158980bdf5e09819f6a0a04c461ed3639e41f1c826422cb,c4e4ccccdcd4cccc,6,0,"0,1,3,6",704.2128543744
