reviewed_group_id,assigned_split,group_size,source_image,canonical_image,canonical_label,person_boxes,helmet_boxes,safety_vest_boxes,is_negative,dhash,image_transfer,label_transfer
reviewed_group_0028,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image311.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image311.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image311.txt,1,1,1,False,fe4e6f2ea78fc7c7,hardlink,hardlink
reviewed_group_0028,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image312.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image312.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image312.txt,1,1,1,False,e7e7842d237332ae,hardlink,hardlink
reviewed_group_0028,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image313.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image313.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image313.txt,1,1,1,False,262e31be1a9d9596,hardlink,hardlink
reviewed_group_0028,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image314.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image314.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image314.txt,1,1,1,False,8499193337270e94,hardlink,hardlink
reviewed_group_0028,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image315.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image315.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image315.txt,2,2,2,False,d373637172727139,hardlink,hardlink
reviewed_group_0028,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image316.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image316.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image316.txt,1,1,1,False,c0a3db938f9614fc,hardlink,hardlink
reviewed_group_0028,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image317.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image317.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image317.txt,1,1,1,False,82039787069636be,hardlink,hardlink
reviewed_group_0028,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image319.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image319.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image319.txt,1,1,1,False,848b9b17272638f8,hardlink,hardlink
reviewed_group_0028,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image318.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image318.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image318.txt,1,1,1,False,948b9b77373e1c1e,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image320.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image320.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image320.txt,5,5,5,False,e01a0eecd97aab86,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image321.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image321.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image321.txt,4,4,5,False,b01d8fe5a464b6ec,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image322.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image322.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image322.txt,5,6,6,False,80b9b080281c1616,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image323.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image323.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image323.txt,3,3,3,False,e0a4a496ca6b6b45,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image325.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image325.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image325.txt,1,1,1,False,4fc568099616c4a4,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image326.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image326.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image326.txt,1,1,1,False,0d4ceb37dedfc88c,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image327.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image327.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image327.txt,1,1,1,False,f4ccccd4c4c4c4d4,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image328.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image328.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image328.txt,1,1,1,False,eae4c6cacad4d494,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image331.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image331.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image331.txt,1,0,1,False,91b637cb18121292,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image332.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image332.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image332.txt,1,1,1,False,0703073696070e0e,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image333.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image333.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image333.txt,1,1,1,False,c6e611291d9d989e,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image334.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image334.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image334.txt,1,1,1,False,16067766641e9e1e,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image335.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image335.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image335.txt,1,1,1,False,e0b2932766ecc092,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image336.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image336.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image336.txt,2,2,2,False,d606663212aa4cac,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image338.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image338.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image338.txt,1,1,1,False,dada4a6ecbb3f3f3,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image339.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image339.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image339.txt,1,1,1,False,a4b46d292c36b0a9,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image329.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image329.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image329.txt,1,1,1,False,d8d8c2a6e6c8e4b8,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image330.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image330.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image330.txt,1,1,1,False,72d29b36d7d273b2,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image337.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image337.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image337.txt,1,1,1,False,cbcbeaefc3d373ea,hardlink,hardlink
reviewed_group_0029,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image324.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image324.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image324.txt,6,3,6,False,3f4c6d4656966622,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image340.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image340.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image340.txt,1,1,1,False,e4944b67c1d9f8fc,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image341.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image341.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image341.txt,1,1,1,False,96f40d0934606968,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image342.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image342.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image342.txt,1,1,1,False,72b4c50b824c8eac,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image343.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image343.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image343.txt,4,4,4,False,c4d4e8ba9292d0e0,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image344.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image344.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image344.txt,1,1,1,False,3c391b4cb4cc189c,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image346.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image346.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image346.txt,1,1,1,False,315358bc769c8c9c,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image348.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image348.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image348.txt,1,1,1,False,cecddc0c8335c184,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image349.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image349.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image349.txt,5,0,5,False,7e469a9ad4466c30,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image351.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image351.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image351.txt,1,1,1,False,fcf7030b4c8c2d86,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image352.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image352.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image352.txt,2,2,2,False,8090969eb959969e,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image353.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image353.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image353.txt,1,1,1,False,a03a2e1c9c1d9e88,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image354.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image354.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image354.txt,1,1,1,False,00179f37a7606281,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image356.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image356.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image356.txt,1,1,1,False,120d2f1e4c0d1b4c,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image357.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image357.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image357.txt,1,1,1,False,f0099b47e6068590,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image358.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image358.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image358.txt,1,1,1,False,d0189e9e8d4d8ea0,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image359.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image359.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image359.txt,1,1,1,False,880dcdcf4c868ca8,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image347.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image347.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image347.txt,1,1,1,False,d2e5e1a0949898cd,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image355.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image355.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image355.txt,1,1,1,False,c808968fcd4c8624,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image345.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image345.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image345.txt,1,1,1,False,f07191c782c3cec6,hardlink,hardlink
reviewed_group_0030,test,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image350.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image350.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image350.txt,1,1,1,False,f8af1716cc8f2dee,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image380.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image380.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image380.txt,1,1,1,False,ac8f0f99182a8ef4,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image382.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image382.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image382.txt,1,1,1,False,d0103f2f9cca4e8c,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image383.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image383.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image383.txt,1,1,1,False,84070bc3d31343a3,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image384.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image384.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image384.txt,1,1,1,False,c013afeced6336b0,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image385.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image385.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image385.txt,1,1,1,False,08478f6f6fe6b6ac,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image386.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image386.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image386.txt,1,1,1,False,bc2647cbc8941ae4,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image387.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image387.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image387.txt,1,1,1,False,e08a1d6ce686a6d8,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image388.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image388.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image388.txt,1,1,1,False,eecd1a4ccc8cda4c,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image390.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image390.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image390.txt,1,1,1,False,c0081f748fef873c,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image394.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image394.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image394.txt,1,1,1,False,c0ab9f86171e8f94,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image397.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image397.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image397.txt,1,1,1,False,0303139a9a0f0e0e,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image398.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image398.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image398.txt,1,1,1,False,b687230c0f4c82ca,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image399.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image399.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image399.txt,1,1,1,False,c68c1d8dcc8fafca,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image391.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image391.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image391.txt,1,1,1,False,200c4c148e4d8ee6,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image392.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image392.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image392.txt,1,1,1,False,fc260f071e8e18d8,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image395.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image395.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image395.txt,1,1,1,False,f6376706078424e6,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image396.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image396.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image396.txt,1,1,1,False,c8cf050c880e29a4,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image381.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image381.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image381.txt,1,1,1,False,e0920f0767e585c8,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image389.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image389.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image389.txt,1,1,1,False,8c0c54c4cd8c5e90,hardlink,hardlink
reviewed_group_0031,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/test/image393.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/test__image393.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/test__image393.txt,1,1,1,False,c60c173707060bae,hardlink,hardlink
reviewed_group_0032,train,20,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image400.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image400.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image400.txt,1,1,1,False,c40e3d8f4dcf8fa4,hardlink,hardlink
